StartTime	2015/10/01 22:07:42
FinishTime	2015/10/01 22:08:21
ElapsedTime	39.000000
/home/daisuke/git/ReinforcementLearning/log/EV3LineTracer_20151001190952_10Setting_20151001190954.log
0	1.000000
1	0.031250	0.031250	0.031250	0.906250
2	0.020833	0.020833	0.020833	0.020833	0.895833	0.020833
3	0.031250	0.031250	0.031250	0.906250
4	0.906250	0.031250	0.031250	0.031250
5	0.031250	0.031250	0.031250	0.906250
6	0.031250	0.031250	0.031250	0.906250
2994
0	2	4	0.000000
1	2	4	0.000000
2	2	4	0.000000
3	2	4	0.000000
4	2	4	0.000000
5	2	4	0.000000
6	2	4	0.000000
7	2	4	0.000000
8	2	4	0.000000
9	2	4	0.000000
10	2	4	0.000000
11	2	4	0.000000
12	2	4	0.000000
13	2	4	0.000000
14	2	4	0.000000
15	2	4	0.000000
16	2	4	0.000000
17	2	4	0.000000
18	2	4	0.000000
19	3	2	0.000000
20	3	3	0.000000
21	3	3	0.000000
22	3	3	0.000000
23	3	3	0.000000
24	3	1	0.000000
25	3	3	0.000000
26	3	3	0.000000
27	3	3	0.000000
28	3	3	0.000000
29	2	4	0.000000
30	2	4	0.000000
31	2	4	0.000000
32	3	3	0.000000
33	1	3	0.000000
34	1	3	0.000000
35	1	3	0.000000
36	1	3	0.000000
37	1	3	0.000000
38	1	3	0.000000
39	1	3	0.000000
40	1	3	0.000000
41	1	3	0.000000
42	1	3	0.000000
43	1	3	0.000000
44	1	3	0.000000
45	1	3	0.000000
46	1	3	0.000000
47	1	3	0.000000
48	1	3	0.000000
49	1	2	0.000000
50	1	3	0.000000
51	1	3	0.000000
52	1	3	0.000000
53	1	3	0.000000
54	2	4	0.000000
55	2	4	0.000000
56	2	4	0.000000
57	2	4	0.000000
58	2	0	0.000000
59	2	4	0.000000
60	2	1	0.000000
61	2	4	0.000000
62	2	4	0.000000
63	2	4	0.000000
64	2	0	0.000000
65	2	4	0.000000
66	2	4	0.000000
67	2	4	0.000000
68	2	4	0.000000
69	2	4	0.000000
70	2	5	0.000000
71	2	4	0.000000
72	2	4	0.000000
73	2	4	0.000000
74	2	4	0.000000
75	2	4	0.000000
76	2	4	0.000000
77	2	4	0.000000
78	2	3	0.000000
79	2	4	0.000000
80	2	4	0.000000
81	2	4	0.000000
82	2	4	0.000000
83	2	4	0.000000
84	2	4	0.000000
85	2	4	0.000000
86	2	4	0.000000
87	2	4	0.000000
88	2	4	0.000000
89	2	4	0.000000
90	2	4	0.000000
91	2	4	0.000000
92	2	4	0.000000
93	2	4	0.000000
94	2	4	0.000000
95	2	4	0.000000
96	2	4	0.000000
97	2	4	0.000000
98	2	4	0.000000
99	2	4	0.000000
100	2	3	0.000000
101	2	4	0.000000
102	2	4	0.000000
103	2	4	0.000000
104	2	4	0.000000
105	2	4	0.000000
106	2	4	0.000000
107	2	4	0.000000
